yr	pop	hed	tra	plot	iso	fun	dos	rep	d1	d2
2016	a	normal	fon2	4C	155	fp	0.01	2	1471	1531
2016	a	normal	fon2	4C	155	fp	0.03	1	1371	1510
2016	a	normal	fon2	4C	155	fp	0.12	1	1413	1515
2016	a	normal	fon2	4C	155	fp	0.12	2	1578	1541
2016	a	normal	fon2	4C	155	fp	0.48	1	1481	1479
2016	a	normal	fon2	4C	155	fp	1.92	1	1427	1504
2016	a	normal	fon2	4C	155	fp	1.92	2	1160	1204
2016	a	normal	fon2	4C	155	fp	7.68	1	1103	1193
2016	a	normal	fon2	4C	155	fp	30.72	1	500	500
2016	a	normal	fon2	4C	155	fp	30.72	2	500	500
2016	a	normal	fon2	4C	155	fp	122.88	1	500	500
2016	a	normal	fon2	4C	155	pe	0.00	1	1822	1734
2016	a	normal	fon2	4C	155	pe	0.00	2	1607	1566
2016	a	normal	fon2	4C	155	pe	0.01	1	1500	1509
2016	a	normal	fon2	4C	155	pe	0.01	2	1481	1403
2016	a	normal	fon2	4C	155	pe	0.03	1	1394	1411
2016	a	normal	fon2	4C	155	pe	0.12	1	1389	1591
2016	a	normal	fon2	4C	155	pe	0.12	2	1673	1709
2016	a	normal	fon2	4C	155	pe	0.48	1	1561	1534
2016	a	normal	fon2	4C	155	pe	1.92	1	1529	1650
2016	a	normal	fon2	4C	155	pe	1.92	2	1502	1377
2016	a	normal	fon2	4C	155	pe	7.68	1	1555	1444
2016	a	normal	fon2	4C	155	pe	30.72	1	1277	1322
2016	a	normal	fon2	4C	155	pe	30.72	2	1246	1271
2016	a	normal	fon2	4C	155	pe	122.88	1	1336	1399
2016	a	normal	fon2	4C	156	fd	0.00	1	2053	2005
2016	a	normal	fon2	4C	156	fd	0.00	2	2216	1999
2016	a	normal	fon2	4C	156	fd	0.01	1	NA	NA
2016	a	normal	fon2	4C	156	fd	0.01	2	NA	NA
2016	a	normal	fon2	4C	156	fd	0.03	1	1851	1948
2016	a	normal	fon2	4C	156	fd	0.12	1	1955	1885
2016	a	normal	fon2	4C	156	fd	0.12	2	1891	2100
2016	a	normal	fon2	4C	156	fd	0.48	1	1769	1762
2016	a	normal	fon2	4C	156	fd	1.92	1	1695	1689
2016	a	normal	fon2	4C	156	fd	1.92	2	1853	1885
2016	a	normal	fon2	4C	156	fd	7.68	1	1055	1054
2016	a	normal	fon2	4C	156	fd	30.72	1	1288	1277
2016	a	normal	fon2	4C	156	fd	30.72	2	1630	1617
2016	a	normal	fon2	4C	156	fd	122.88	1	1084	1267
2016	a	normal	fon2	4C	156	fp	0.00	1	2053	2005
2016	a	normal	fon2	4C	156	fp	0.00	2	2216	1999
2016	a	normal	fon2	4C	156	fp	0.01	1	1800	1828
2016	a	normal	fon2	4C	156	fp	0.01	2	1541	1669
2016	a	normal	fon2	4C	156	fp	0.03	1	1661	1709
2016	a	normal	fon2	4C	156	fp	0.12	1	1776	1744
2016	a	normal	fon2	4C	156	fp	0.12	2	1894	1829
2016	a	normal	fon2	4C	156	fp	0.48	1	1582	1652
2016	a	normal	fon2	4C	156	fp	1.92	1	1283	1308
2016	a	normal	fon2	4C	156	fp	1.92	2	1152	1230
2016	a	normal	fon2	4C	156	fp	7.68	1	796	796
2016	a	normal	fon2	4C	156	fp	30.72	1	500	500
2016	a	normal	fon2	4C	156	fp	30.72	2	500	500
2016	a	normal	fon2	4C	156	fp	122.88	1	500	500
2016	a	normal	fon2	4C	156	pe	0.00	1	2053	2005
2016	a	normal	fon2	4C	156	pe	0.00	2	2216	1999
2016	a	normal	fon2	4C	156	pe	0.01	1	1771	1740
2016	a	normal	fon2	4C	156	pe	0.01	2	1552	1628
2016	a	normal	fon2	4C	156	pe	0.03	1	1911	1853
2016	a	normal	fon2	4C	156	pe	0.12	1	1577	1554
2016	a	normal	fon2	4C	156	pe	0.12	2	1600	1565
2016	a	normal	fon2	4C	156	pe	0.48	1	1738	1804
2016	a	normal	fon2	4C	156	pe	1.92	1	1620	1688
2016	a	normal	fon2	4C	156	pe	1.92	2	1797	1611
2016	a	normal	fon2	4C	156	pe	7.68	1	1576	1652
2016	a	normal	fon2	4C	156	pe	30.72	1	1245	1254
2016	a	normal	fon2	4C	156	pe	30.72	2	1182	1206
2016	a	normal	fon2	4C	156	pe	122.88	1	1396	1170
2016	a	normal	fon2	4C	157	fd	0.00	1	1942	2053
2016	a	normal	fon2	4C	157	fd	0.00	2	1933	1791
2016	a	normal	fon2	4C	157	fd	0.01	1	1800	1785
2016	a	normal	fon2	4C	157	fd	0.01	2	1864	1710
2016	a	normal	fon2	4C	157	fd	0.03	1	1519	1541
2016	a	normal	fon2	4C	157	fd	0.12	1	1524	1453
2016	a	normal	fon2	4C	157	fd	0.12	2	1599	1656
2016	a	normal	fon2	4C	157	fd	0.48	1	1543	1504
2016	a	normal	fon2	4C	157	fd	1.92	1	1544	1572
2016	a	normal	fon2	4C	157	fd	1.92	2	1719	1656
2016	a	normal	fon2	4C	157	fd	7.68	1	1471	1433
2016	a	normal	fon2	4C	157	fd	30.72	1	1476	1350
2016	a	normal	fon2	4C	157	fd	30.72	2	1395	1385
2016	a	normal	fon2	4C	157	fd	122.88	1	1255	1074
2016	a	normal	fon2	4C	157	fp	0.00	1	1942	2053
2016	a	normal	fon2	4C	157	fp	0.00	2	1933	1791
2016	a	normal	fon2	4C	157	fp	0.01	1	1566	1608
2016	a	normal	fon2	4C	157	fp	0.01	2	1703	1741
2016	a	normal	fon2	4C	157	fp	0.03	1	1543	1465
2016	a	normal	fon2	4C	157	fp	0.12	1	1602	1642
2016	a	normal	fon2	4C	157	fp	0.12	2	1652	1602
2016	a	normal	fon2	4C	157	fp	0.48	1	1584	1617
2016	a	normal	fon2	4C	157	fp	1.92	1	1643	1615
2016	a	normal	fon2	4C	157	fp	1.92	2	1680	1538
2016	a	normal	fon2	4C	157	fp	7.68	1	1209	1200
2016	a	normal	fon2	4C	157	fp	30.72	1	679	679
2016	a	normal	fon2	4C	157	fp	30.72	2	606	606
2016	a	normal	fon2	4C	157	fp	122.88	1	500	500
2016	a	normal	fon2	4C	157	pe	0.00	1	1942	2053
2016	a	normal	fon2	4C	157	pe	0.00	2	1933	1791
2016	a	normal	fon2	4C	157	pe	0.01	1	1578	1637
2016	a	normal	fon2	4C	157	pe	0.01	2	1646	1569
2016	a	normal	fon2	4C	157	pe	0.03	1	1454	1445
2016	a	normal	fon2	4C	157	pe	0.12	1	1661	1617
2016	a	normal	fon2	4C	157	pe	0.12	2	1635	1654
2016	a	normal	fon2	4C	157	pe	0.48	1	1609	1770
2016	a	normal	fon2	4C	157	pe	1.92	1	1471	1520
2016	a	normal	fon2	4C	157	pe	1.92	2	1635	1583
2016	a	normal	fon2	4C	157	pe	7.68	1	1553	1540
2016	a	normal	fon2	4C	157	pe	30.72	1	1164	1188
2016	a	normal	fon2	4C	157	pe	30.72	2	1052	1159
2016	a	normal	fon2	4C	157	pe	122.88	1	1215	1154
2016	a	normal	fon2	4C	158	fd	0.00	1	1573	1599
2016	a	normal	fon2	4C	158	fd	0.00	2	1961	2057
2016	a	normal	fon2	4C	158	fd	0.01	1	2178	2097
2016	a	normal	fon2	4C	158	fd	0.01	2	2023	2026
2016	a	normal	fon2	4C	158	fd	0.03	1	2022	2108
2016	a	normal	fon2	4C	158	fd	0.12	1	1997	1970
2016	a	normal	fon2	4C	158	fd	0.12	2	2004	2006
2016	a	normal	fon2	4C	158	fd	0.48	1	1836	1892
2016	a	normal	fon2	4C	158	fd	1.92	1	1996	1992
2016	a	normal	fon2	4C	158	fd	1.92	2	2002	1941
2016	a	normal	fon2	4C	158	fd	7.68	1	1968	1947
2016	a	normal	fon2	4C	158	fd	30.72	1	1808	1833
2016	a	normal	fon2	4C	158	fd	30.72	2	1761	1691
2016	a	normal	fon2	4C	158	fd	122.88	1	1435	1411
2016	a	normal	fon2	4C	158	fp	0.00	1	1573	1599
2016	a	normal	fon2	4C	158	fp	0.00	2	1961	2057
2016	a	normal	fon2	4C	158	fp	0.01	1	1766	1737
2016	a	normal	fon2	4C	158	fp	0.01	2	1853	1885
2016	a	normal	fon2	4C	158	fp	0.03	1	1629	1701
2016	a	normal	fon2	4C	158	fp	0.12	1	1763	1795
2016	a	normal	fon2	4C	158	fp	0.12	2	1824	1826
2016	a	normal	fon2	4C	158	fp	0.48	1	1792	1823
2016	a	normal	fon2	4C	158	fp	1.92	1	1712	1703
2016	a	normal	fon2	4C	158	fp	1.92	2	1595	1654
2016	a	normal	fon2	4C	158	fp	7.68	1	1413	1374
2016	a	normal	fon2	4C	158	fp	30.72	1	500	500
2016	a	normal	fon2	4C	158	fp	30.72	2	500	500
2016	a	normal	fon2	4C	158	fp	122.88	1	500	500
2016	a	normal	fon2	4C	158	pe	0.00	1	1573	1599
2016	a	normal	fon2	4C	158	pe	0.00	2	1961	2057
2016	a	normal	fon2	4C	158	pe	0.01	1	2091	1933
2016	a	normal	fon2	4C	158	pe	0.01	2	1993	1787
2016	a	normal	fon2	4C	158	pe	0.03	1	1637	1800
2016	a	normal	fon2	4C	158	pe	0.12	1	1708	1713
2016	a	normal	fon2	4C	158	pe	0.12	2	1765	1789
2016	a	normal	fon2	4C	158	pe	0.48	1	1604	1645
2016	a	normal	fon2	4C	158	pe	1.92	1	1684	1654
2016	a	normal	fon2	4C	158	pe	1.92	2	1567	1568
2016	a	normal	fon2	4C	158	pe	7.68	1	1603	1682
2016	a	normal	fon2	4C	158	pe	30.72	1	1314	1397
2016	a	normal	fon2	4C	158	pe	30.72	2	1215	1200
2016	a	normal	fon2	4C	158	pe	122.88	1	1012	1023
2016	a	heavy	cnt	1AC	159	fd	0.00	1	1814	1999
2016	a	heavy	cnt	1AC	159	fd	0.00	2	2151	2113
2016	a	heavy	cnt	1AC	159	fd	0.01	1	1737	1718
2016	a	heavy	cnt	1AC	159	fd	0.01	2	1525	1458
2016	a	heavy	cnt	1AC	159	fd	0.03	1	1848	1798
2016	a	heavy	cnt	1AC	159	fd	0.12	1	1960	1902
2016	a	heavy	cnt	1AC	159	fd	0.12	2	1986	1858
2016	a	heavy	cnt	1AC	159	fd	0.48	1	1675	1660
2016	a	heavy	cnt	1AC	159	fd	1.92	1	1372	1421
2016	a	heavy	cnt	1AC	159	fd	1.92	2	1520	1572
2016	a	heavy	cnt	1AC	159	fd	7.68	1	1236	1143
2016	a	heavy	cnt	1AC	159	fd	30.72	1	500	500
2016	a	heavy	cnt	1AC	159	fd	30.72	2	500	500
2016	a	heavy	cnt	1AC	159	fd	122.88	1	500	500
2016	a	heavy	cnt	1AC	159	fp	0.00	1	1814	1999
2016	a	heavy	cnt	1AC	159	fp	0.00	2	2151	2113
2016	a	heavy	cnt	1AC	159	fp	0.01	1	1676	1824
2016	a	heavy	cnt	1AC	159	fp	0.01	2	1935	2012
2016	a	heavy	cnt	1AC	159	fp	0.03	1	1348	1759
2016	a	heavy	cnt	1AC	159	fp	0.12	1	1923	1705
2016	a	heavy	cnt	1AC	159	fp	0.12	2	1870	1844
2016	a	heavy	cnt	1AC	159	fp	0.48	1	1646	1827
2016	a	heavy	cnt	1AC	159	fp	1.92	1	500	500
2016	a	heavy	cnt	1AC	159	fp	1.92	2	500	500
2016	a	heavy	cnt	1AC	159	fp	7.68	1	500	500
2016	a	heavy	cnt	1AC	159	fp	30.72	1	500	500
2016	a	heavy	cnt	1AC	159	fp	30.72	2	500	500
2016	a	heavy	cnt	1AC	159	fp	122.88	1	500	500
2016	a	heavy	cnt	1AC	159	pe	0.00	1	1814	1999
2016	a	heavy	cnt	1AC	159	pe	0.00	2	2151	2113
2016	a	heavy	cnt	1AC	159	pe	0.01	1	2183	2030
2016	a	heavy	cnt	1AC	159	pe	0.01	2	2029	2170
2016	a	heavy	cnt	1AC	159	pe	0.03	1	2032	2209
2016	a	heavy	cnt	1AC	159	pe	0.12	1	1805	1721
2016	a	heavy	cnt	1AC	159	pe	0.12	2	1933	1832
2016	a	heavy	cnt	1AC	159	pe	0.48	1	1549	1541
2016	a	heavy	cnt	1AC	159	pe	1.92	1	1742	1672
2016	a	heavy	cnt	1AC	159	pe	1.92	2	1745	1727
2016	a	heavy	cnt	1AC	159	pe	7.68	1	1488	1458
2016	a	heavy	cnt	1AC	159	pe	30.72	1	1278	1293
2016	a	heavy	cnt	1AC	159	pe	30.72	2	1111	1015
2016	a	heavy	cnt	1AC	159	pe	122.88	1	667	666
2016	a	heavy	cnt	1AC	160	fd	0.00	1	2081	2238
2016	a	heavy	cnt	1AC	160	fd	0.00	2	2001	1912
2016	a	heavy	cnt	1AC	160	fd	0.01	1	2109	2021
2016	a	heavy	cnt	1AC	160	fd	0.01	2	NA	NA
2016	a	heavy	cnt	1AC	160	fd	0.03	1	1682	1469
2016	a	heavy	cnt	1AC	160	fd	0.12	1	NA	NA
2016	a	heavy	cnt	1AC	160	fd	0.12	2	1488	1471
2016	a	heavy	cnt	1AC	160	fd	0.48	1	1517	1631
2016	a	heavy	cnt	1AC	160	fd	1.92	1	1388	1443
2016	a	heavy	cnt	1AC	160	fd	1.92	2	1532	1626
2016	a	heavy	cnt	1AC	160	fd	7.68	1	1167	1144
2016	a	heavy	cnt	1AC	160	fd	30.72	1	500	500
2016	a	heavy	cnt	1AC	160	fd	30.72	2	500	500
2016	a	heavy	cnt	1AC	160	fd	122.88	1	500	500
2016	a	heavy	cnt	1AC	160	fp	0.00	1	2081	2238
2016	a	heavy	cnt	1AC	160	fp	0.00	2	2001	1912
2016	a	heavy	cnt	1AC	160	fp	0.01	1	1662	1793
2016	a	heavy	cnt	1AC	160	fp	0.01	2	1960	1997
2016	a	heavy	cnt	1AC	160	fp	0.03	1	1372	1400
2016	a	heavy	cnt	1AC	160	fp	0.12	1	1988	1935
2016	a	heavy	cnt	1AC	160	fp	0.12	2	1956	1915
2016	a	heavy	cnt	1AC	160	fp	0.48	1	1782	1784
2016	a	heavy	cnt	1AC	160	fp	1.92	1	500	500
2016	a	heavy	cnt	1AC	160	fp	1.92	2	500	500
2016	a	heavy	cnt	1AC	160	fp	7.68	1	500	500
2016	a	heavy	cnt	1AC	160	fp	30.72	1	500	500
2016	a	heavy	cnt	1AC	160	fp	30.72	2	500	500
2016	a	heavy	cnt	1AC	160	fp	122.88	1	500	500
2016	a	heavy	cnt	1AC	160	pe	0.00	1	2081	2238
2016	a	heavy	cnt	1AC	160	pe	0.00	2	2001	1912
2016	a	heavy	cnt	1AC	160	pe	0.01	1	1892	2103
2016	a	heavy	cnt	1AC	160	pe	0.01	2	1812	1899
2016	a	heavy	cnt	1AC	160	pe	0.03	1	1734	1846
2016	a	heavy	cnt	1AC	160	pe	0.12	1	1730	1574
2016	a	heavy	cnt	1AC	160	pe	0.12	2	1300	1336
2016	a	heavy	cnt	1AC	160	pe	0.48	1	1653	1486
2016	a	heavy	cnt	1AC	160	pe	1.92	1	1454	1481
2016	a	heavy	cnt	1AC	160	pe	1.92	2	1704	1713
2016	a	heavy	cnt	1AC	160	pe	7.68	1	1587	1563
2016	a	heavy	cnt	1AC	160	pe	30.72	1	1183	1256
2016	a	heavy	cnt	1AC	160	pe	30.72	2	1130	1163
2016	a	heavy	cnt	1AC	160	pe	122.88	1	1206	1330
2016	a	normal	cnt	1BC	161	fd	0.00	1	2579	2322
2016	a	normal	cnt	1BC	161	fd	0.00	2	1707	1828
2016	a	normal	cnt	1BC	161	fd	0.01	1	1981	1931
2016	a	normal	cnt	1BC	161	fd	0.01	2	1837	1865
2016	a	normal	cnt	1BC	161	fd	0.03	1	2094	1499
2016	a	normal	cnt	1BC	161	fd	0.12	1	1679	1450
2016	a	normal	cnt	1BC	161	fd	0.12	2	1845	1809
2016	a	normal	cnt	1BC	161	fd	0.48	1	1136	1170
2016	a	normal	cnt	1BC	161	fd	1.92	1	1561	1605
2016	a	normal	cnt	1BC	161	fd	1.92	2	1610	1589
2016	a	normal	cnt	1BC	161	fd	7.68	1	1465	1538
2016	a	normal	cnt	1BC	161	fd	30.72	1	1543	1500
2016	a	normal	cnt	1BC	161	fd	30.72	2	1166	1165
2016	a	normal	cnt	1BC	161	fd	122.88	1	631	636
2016	a	normal	cnt	1BC	161	fp	0.00	1	2579	2322
2016	a	normal	cnt	1BC	161	fp	0.00	2	1707	1828
2016	a	normal	cnt	1BC	161	fp	0.01	1	1777	1779
2016	a	normal	cnt	1BC	161	fp	0.01	2	1980	1930
2016	a	normal	cnt	1BC	161	fp	0.03	1	1821	1745
2016	a	normal	cnt	1BC	161	fp	0.12	1	1749	1732
2016	a	normal	cnt	1BC	161	fp	0.12	2	1818	1760
2016	a	normal	cnt	1BC	161	fp	0.48	1	1902	1982
2016	a	normal	cnt	1BC	161	fp	1.92	1	1504	1557
2016	a	normal	cnt	1BC	161	fp	1.92	2	1229	1266
2016	a	normal	cnt	1BC	161	fp	7.68	1	1381	1142
2016	a	normal	cnt	1BC	161	fp	30.72	1	500	500
2016	a	normal	cnt	1BC	161	fp	30.72	2	500	500
2016	a	normal	cnt	1BC	161	fp	122.88	1	500	500
2016	a	normal	cnt	1BC	161	pe	0.00	1	2579	2322
2016	a	normal	cnt	1BC	161	pe	0.00	2	1707	1828
2016	a	normal	cnt	1BC	161	pe	0.01	1	2128	2127
2016	a	normal	cnt	1BC	161	pe	0.01	2	1964	2086
2016	a	normal	cnt	1BC	161	pe	0.03	1	1700	1792
2016	a	normal	cnt	1BC	161	pe	0.12	1	2025	2023
2016	a	normal	cnt	1BC	161	pe	0.12	2	1449	1754
2016	a	normal	cnt	1BC	161	pe	0.48	1	1725	1841
2016	a	normal	cnt	1BC	161	pe	1.92	1	1447	1492
2016	a	normal	cnt	1BC	161	pe	1.92	2	1515	1451
2016	a	normal	cnt	1BC	161	pe	7.68	1	1251	1188
2016	a	normal	cnt	1BC	161	pe	30.72	1	1466	1346
2016	a	normal	cnt	1BC	161	pe	30.72	2	1060	1123
2016	a	normal	cnt	1BC	161	pe	122.88	1	934	934
2016	a	normal	cnt	1BC	162	fd	0.00	1	1786	1731
2016	a	normal	cnt	1BC	162	fd	0.00	2	1972	1996
2016	a	normal	cnt	1BC	162	fd	0.01	1	1112	1222
2016	a	normal	cnt	1BC	162	fd	0.01	2	1502	1644
2016	a	normal	cnt	1BC	162	fd	0.03	1	1826	1786
2016	a	normal	cnt	1BC	162	fd	0.12	1	1396	1408
2016	a	normal	cnt	1BC	162	fd	0.12	2	NA	NA
2016	a	normal	cnt	1BC	162	fd	0.48	1	1544	1499
2016	a	normal	cnt	1BC	162	fd	1.92	1	1930	1942
2016	a	normal	cnt	1BC	162	fd	1.92	2	1963	1967
2016	a	normal	cnt	1BC	162	fd	7.68	1	1647	1572
2016	a	normal	cnt	1BC	162	fd	30.72	1	1297	1348
2016	a	normal	cnt	1BC	162	fd	30.72	2	1228	1253
2016	a	normal	cnt	1BC	162	fd	122.88	1	1500	1394
2016	a	normal	cnt	1BC	162	fp	0.00	1	1786	1731
2016	a	normal	cnt	1BC	162	fp	0.00	2	1972	1996
2016	a	normal	cnt	1BC	162	fp	0.01	1	1619	1756
2016	a	normal	cnt	1BC	162	fp	0.01	2	1888	1812
2016	a	normal	cnt	1BC	162	fp	0.03	1	1815	1980
2016	a	normal	cnt	1BC	162	fp	0.12	1	1362	1475
2016	a	normal	cnt	1BC	162	fp	0.12	2	1047	1822
2016	a	normal	cnt	1BC	162	fp	0.48	1	1896	1935
2016	a	normal	cnt	1BC	162	fp	1.92	1	1467	1401
2016	a	normal	cnt	1BC	162	fp	1.92	2	1420	1417
2016	a	normal	cnt	1BC	162	fp	7.68	1	942	939
2016	a	normal	cnt	1BC	162	fp	30.72	1	500	500
2016	a	normal	cnt	1BC	162	fp	30.72	2	500	500
2016	a	normal	cnt	1BC	162	fp	122.88	1	500	500
2016	a	normal	cnt	1BC	162	pe	0.00	1	1786	1731
2016	a	normal	cnt	1BC	162	pe	0.00	2	1972	1996
2016	a	normal	cnt	1BC	162	pe	0.01	1	1789	1824
2016	a	normal	cnt	1BC	162	pe	0.01	2	1775	1855
2016	a	normal	cnt	1BC	162	pe	0.03	1	1620	1651
2016	a	normal	cnt	1BC	162	pe	0.12	1	NA	NA
2016	a	normal	cnt	1BC	162	pe	0.12	2	1534	1566
2016	a	normal	cnt	1BC	162	pe	0.48	1	1292	1295
2016	a	normal	cnt	1BC	162	pe	1.92	1	1597	1691
2016	a	normal	cnt	1BC	162	pe	1.92	2	1540	1497
2016	a	normal	cnt	1BC	162	pe	7.68	1	1335	1297
2016	a	normal	cnt	1BC	162	pe	30.72	1	1497	1453
2016	a	normal	cnt	1BC	162	pe	30.72	2	1262	1228
2016	a	normal	cnt	1BC	162	pe	122.88	1	1142	1126
2016	a	heavy	cnt	1CC	163	fd	0.00	1	2235	2215
2016	a	heavy	cnt	1CC	163	fd	0.00	2	1929	2113
2016	a	heavy	cnt	1CC	163	fd	0.01	1	2284	2143
2016	a	heavy	cnt	1CC	163	fd	0.01	2	2231	2282
2016	a	heavy	cnt	1CC	163	fd	0.03	1	1965	1800
2016	a	heavy	cnt	1CC	163	fd	0.12	1	2036	1988
2016	a	heavy	cnt	1CC	163	fd	0.12	2	1815	1778
2016	a	heavy	cnt	1CC	163	fd	0.48	1	2021	1996
2016	a	heavy	cnt	1CC	163	fd	1.92	1	1766	1765
2016	a	heavy	cnt	1CC	163	fd	1.92	2	NA	NA
2016	a	heavy	cnt	1CC	163	fd	7.68	1	1765	1757
2016	a	heavy	cnt	1CC	163	fd	30.72	1	1633	1691
2016	a	heavy	cnt	1CC	163	fd	30.72	2	1639	1553
2016	a	heavy	cnt	1CC	163	fd	122.88	1	500	500
2016	a	heavy	cnt	1CC	163	fp	0.00	1	2235	2215
2016	a	heavy	cnt	1CC	163	fp	0.00	2	1929	2113
2016	a	heavy	cnt	1CC	163	fp	0.01	1	1656	1483
2016	a	heavy	cnt	1CC	163	fp	0.01	2	1425	1508
2016	a	heavy	cnt	1CC	163	fp	0.03	1	1383	1618
2016	a	heavy	cnt	1CC	163	fp	0.12	1	1872	1663
2016	a	heavy	cnt	1CC	163	fp	0.12	2	1755	1788
2016	a	heavy	cnt	1CC	163	fp	0.48	1	1653	1636
2016	a	heavy	cnt	1CC	163	fp	1.92	1	1579	1578
2016	a	heavy	cnt	1CC	163	fp	1.92	2	1673	1662
2016	a	heavy	cnt	1CC	163	fp	7.68	1	1447	1425
2016	a	heavy	cnt	1CC	163	fp	30.72	1	655	661
2016	a	heavy	cnt	1CC	163	fp	30.72	2	500	500
2016	a	heavy	cnt	1CC	163	fp	122.88	1	500	500
2016	a	heavy	cnt	1CC	163	pe	0.00	1	2235	2215
2016	a	heavy	cnt	1CC	163	pe	0.00	2	1929	2113
2016	a	heavy	cnt	1CC	163	pe	0.01	1	2061	2320
2016	a	heavy	cnt	1CC	163	pe	0.01	2	2069	2141
2016	a	heavy	cnt	1CC	163	pe	0.03	1	1949	1942
2016	a	heavy	cnt	1CC	163	pe	0.12	1	1591	1691
2016	a	heavy	cnt	1CC	163	pe	0.12	2	1080	1172
2016	a	heavy	cnt	1CC	163	pe	0.48	1	1378	1338
2016	a	heavy	cnt	1CC	163	pe	1.92	1	1440	1563
2016	a	heavy	cnt	1CC	163	pe	1.92	2	1234	1211
2016	a	heavy	cnt	1CC	163	pe	7.68	1	1197	1152
2016	a	heavy	cnt	1CC	163	pe	30.72	1	1159	1130
2016	a	heavy	cnt	1CC	163	pe	30.72	2	977	985
2016	a	heavy	cnt	1CC	163	pe	122.88	1	926	898
2016	a	heavy	cnt	1CC	164	fd	0.00	1	2415	2221
2016	a	heavy	cnt	1CC	164	fd	0.00	2	2929	2909
2016	a	heavy	cnt	1CC	164	fd	0.01	1	1936	1856
2016	a	heavy	cnt	1CC	164	fd	0.01	2	1704	1704
2016	a	heavy	cnt	1CC	164	fd	0.03	1	1836	1902
2016	a	heavy	cnt	1CC	164	fd	0.12	1	1292	1263
2016	a	heavy	cnt	1CC	164	fd	0.12	2	1299	1351
2016	a	heavy	cnt	1CC	164	fd	0.48	1	1277	1203
2016	a	heavy	cnt	1CC	164	fd	1.92	1	500	500
2016	a	heavy	cnt	1CC	164	fd	1.92	2	500	500
2016	a	heavy	cnt	1CC	164	fd	7.68	1	500	500
2016	a	heavy	cnt	1CC	164	fd	30.72	1	500	500
2016	a	heavy	cnt	1CC	164	fd	30.72	2	500	500
2016	a	heavy	cnt	1CC	164	fd	122.88	1	500	500
2016	a	heavy	cnt	1CC	164	fp	0.00	1	2415	2221
2016	a	heavy	cnt	1CC	164	fp	0.00	2	2929	2909
2016	a	heavy	cnt	1CC	164	fp	0.01	1	2555	2555
2016	a	heavy	cnt	1CC	164	fp	0.01	2	2253	2050
2016	a	heavy	cnt	1CC	164	fp	0.03	1	2270	2421
2016	a	heavy	cnt	1CC	164	fp	0.12	1	2212	2098
2016	a	heavy	cnt	1CC	164	fp	0.12	2	2112	2096
2016	a	heavy	cnt	1CC	164	fp	0.48	1	1340	1353
2016	a	heavy	cnt	1CC	164	fp	1.92	1	761	761
2016	a	heavy	cnt	1CC	164	fp	1.92	2	890	959
2016	a	heavy	cnt	1CC	164	fp	7.68	1	500	500
2016	a	heavy	cnt	1CC	164	fp	30.72	1	500	500
2016	a	heavy	cnt	1CC	164	fp	30.72	2	500	500
2016	a	heavy	cnt	1CC	164	fp	122.88	1	500	500
2016	a	heavy	cnt	1CC	164	pe	0.00	1	2415	2221
2016	a	heavy	cnt	1CC	164	pe	0.00	2	2929	2909
2016	a	heavy	cnt	1CC	164	pe	0.01	1	2160	2052
2016	a	heavy	cnt	1CC	164	pe	0.01	2	2006	2072
2016	a	heavy	cnt	1CC	164	pe	0.03	1	2129	2255
2016	a	heavy	cnt	1CC	164	pe	0.12	1	2196	1970
2016	a	heavy	cnt	1CC	164	pe	0.12	2	NA	NA
2016	a	heavy	cnt	1CC	164	pe	0.48	1	1425	1552
2016	a	heavy	cnt	1CC	164	pe	1.92	1	966	966
2016	a	heavy	cnt	1CC	164	pe	1.92	2	1095	1154
2016	a	heavy	cnt	1CC	164	pe	7.68	1	500	500
2016	a	heavy	cnt	1CC	164	pe	30.72	1	500	500
2016	a	heavy	cnt	1CC	164	pe	30.72	2	500	500
2016	a	heavy	cnt	1CC	164	pe	122.88	1	500	500
2016	a	heavy	cnt	1CC	165	fd	0.00	1	2091	2125
2016	a	heavy	cnt	1CC	165	fd	0.00	2	1929	1979
2016	a	heavy	cnt	1CC	165	fd	0.01	1	1858	1854
2016	a	heavy	cnt	1CC	165	fd	0.01	2	1775	1774
2016	a	heavy	cnt	1CC	165	fd	0.03	1	1945	2099
2016	a	heavy	cnt	1CC	165	fd	0.12	1	1866	1862
2016	a	heavy	cnt	1CC	165	fd	0.12	2	1624	1623
2016	a	heavy	cnt	1CC	165	fd	0.48	1	1700	1672
2016	a	heavy	cnt	1CC	165	fd	1.92	1	1439	1512
2016	a	heavy	cnt	1CC	165	fd	1.92	2	1342	1369
2016	a	heavy	cnt	1CC	165	fd	7.68	1	1171	1226
2016	a	heavy	cnt	1CC	165	fd	30.72	1	1468	1467
2016	a	heavy	cnt	1CC	165	fd	30.72	2	1343	1344
2016	a	heavy	cnt	1CC	165	fd	122.88	1	1355	1395
2016	a	heavy	cnt	1CC	165	fp	0.00	1	2091	2125
2016	a	heavy	cnt	1CC	165	fp	0.00	2	1929	1979
2016	a	heavy	cnt	1CC	165	fp	0.01	1	1608	1608
2016	a	heavy	cnt	1CC	165	fp	0.01	2	1551	1492
2016	a	heavy	cnt	1CC	165	fp	0.03	1	1378	1373
2016	a	heavy	cnt	1CC	165	fp	0.12	1	1500	1551
2016	a	heavy	cnt	1CC	165	fp	0.12	2	1763	1838
2016	a	heavy	cnt	1CC	165	fp	0.48	1	1713	1768
